draw_idx,number,momentum,gap,markov,pattern,algebraic,lag1,lag2,hmmState,resonance,hit_in_5
114,8,-0.2222,0.6673,0.2411,0.2140,0,0,1,0.5000,0,0
114,9,-0.2956,0.8880,0.3221,0.3103,0,1,0,0.5000,0,1
114,10,0.0714,0.2631,0.2955,0.2295,0,0,0,0.5000,0,1
114,11,0.0417,0.5828,0.2313,0.2692,0,1,0,0.5000,0,1
114,12,0.4325,0.0000,0.2906,0.1429,0,0,0,0.5000,0,1
114,13,0.3909,0.0000,0.2609,0.3226,0,0,0,0.5000,0,1
114,14,0.0754,0.2570,0.2308,0.2400,0,1,0,0.5000,0,1
114,15,0.0833,0.2510,0.2143,0.2436,0,0,0,0.5000,0,0
114,16,0.1210,0.2112,0.1963,0.0909,0,1,0,0.5000,0,1
114,17,0.0952,0.0000,0.2689,0.2462,0,1,1,0.5000,1,0
114,18,-0.2698,1.0000,0.3750,0.2396,0,1,1,0.5000,0,1
114,19,0.0694,0.5312,0.3383,0.3077,0,0,0,0.5000,0,0
114,20,0.0238,0.6263,0.3077,0.3418,0,0,0,0.5000,0,1
114,21,0.0675,0.5320,0.2313,0.2338,0,0,1,0.5000,0,1
114,22,-0.2302,0.6956,0.2328,0.2026,0,0,0,0.5000,0,1
114,23,-0.2560,1.0000,0.3023,0.2829,0,0,0,0.5000,0,0
114,24,0.4306,0.2351,0.2437,0.2727,0,1,1,0.5000,0,1
114,25,-0.2659,0.7996,0.2463,0.2804,0,0,1,0.5000,1,1
114,26,-0.2560,1.0000,0.2481,0.2677,0,1,0,0.5000,0,1
114,27,-0.2560,1.0000,0.2791,0.2808,0,0,0,0.5000,0,0
114,28,0.1032,0.4591,0.1897,0.1918,0,1,0,0.5000,0,1
114,29,-0.2421,1.0000,0.2787,0.2332,0,0,0,0.5000,0,1
114,30,-0.2599,0.7831,0.3130,0.2619,0,0,0,0.5000,0,1
114,31,0.0813,0.2515,0.2205,0.3377,0,0,1,0.5000,0,1
114,32,-0.2718,1.0000,0.2701,0.2811,0,0,0,0.5000,0,0
114,33,0.0635,0.0000,0.2222,0.2027,0,0,0,0.5000,0,1
114,34,-0.2579,1.0000,0.2538,0.2350,0,0,0,0.5000,0,1
114,35,0.1210,0.2146,0.2056,0.1343,0,0,0,0.5000,0,0
114,36,-0.2718,1.0000,0.2701,0.2308,0,0,0,0.5000,0,0
114,37,0.1091,0.2272,0.2566,0.2203,0,0,0,0.5000,0,1
114,38,0.0873,0.2450,0.2339,0.3472,0,1,0,0.5000,0,1
114,39,0.0734,0.0000,0.3077,0.2836,0,1,0,0.5000,0,0
114,40,-0.2421,1.0000,0.2049,0.2394,0,0,0,0.5000,0,1
114,41,0.3889,0.2791,0.2429,0.3043,0,0,0,0.5000,0,1
114,42,0.0853,0.4960,0.2400,0.2687,0,0,1,0.5000,0,1
114,43,0.1012,0.0000,0.2500,0.3030,0,1,0,0.5000,0,0
114,44,-0.2401,0.7243,0.2727,0.2315,0,0,0,0.5000,0,1
114,45,-0.2381,1.0000,0.2500,0.2277,0,0,1,0.5000,0,1
114,46,-0.2480,1.0000,0.2640,0.2651,0,0,0,0.5000,0,0
114,47,-0.2500,1.0000,0.2302,0.2341,0,0,0,0.5000,0,0
114,48,0.1052,0.0000,0.2281,0.2388,0,0,0,0.5000,0,1
114,49,0.0833,0.5020,0.2302,0.1972,0,0,0,0.5000,0,0
116,1,0.1341,0.0000,0.1818,0.2069,0,0,0,0.5000,0,1
116,2,-0.2490,1.0000,0.2560,0.2290,0,0,0,0.5000,0,0
116,3,-0.2530,1.0000,0.2205,0.2814,0,0,0,0.5000,0,1
116,4,0.1003,0.4649,0.2650,0.2273,0,1,0,0.5000,0,1
116,5,0.0923,0.0000,0.2833,0.2623,0,0,0,0.5000,0,1
116,6,0.4416,0.2258,0.1947,0.2778,0,0,0,0.5000,0,0
116,7,0.0684,0.2640,0.2406,0.3205,0,1,0,0.5000,0,0
116,8,-0.2211,0.6640,0.2432,0.2140,0,0,1,0.5000,0,1
116,9,-0.2948,0.8891,0.3243,0.3064,0,0,0,0.5000,0,1
116,10,0.0704,0.2631,0.2955,0.2295,0,0,0,0.5000,0,0
116,11,0.0425,0.5835,0.2329,0.2727,0,0,0,0.5000,0,1
116,12,0.4316,0.0000,0.2906,0.1429,0,0,0,0.5000,0,1
116,13,0.3898,0.0000,0.2609,0.3226,0,0,0,0.5000,0,1
116,14,0.0764,0.2623,0.2326,0.2400,0,0,0,0.5000,0,1
116,15,0.0823,0.2510,0.2143,0.2436,0,0,0,0.5000,0,0
116,16,0.1222,0.2117,0.1981,0.0909,0,0,0,0.5000,0,1
116,17,0.0983,0.0000,0.2650,0.2462,0,0,0,0.5000,1,1
116,18,-0.2669,1.0000,0.3657,0.2396,0,1,0,0.5000,0,1
116,19,0.0684,0.5312,0.3383,0.3077,0,0,0,0.5000,0,0
116,20,0.0226,0.6263,0.3077,0.3418,0,0,0,0.5000,0,0
116,21,0.0684,0.5312,0.2331,0.2237,0,0,0,0.5000,0,1
116,22,-0.2311,0.6956,0.2328,0.2000,0,0,0,0.5000,0,1
116,23,-0.2570,1.0000,0.3023,0.2794,0,0,1,0.5000,0,0
116,24,0.4336,0.2334,0.2393,0.2857,0,0,0,0.5000,0,1
116,25,-0.2649,0.7952,0.2406,0.2804,0,1,0,0.5000,1,1
116,26,-0.2550,1.0000,0.2500,0.2677,0,1,1,0.5000,0,1
116,27,-0.2570,1.0000,0.2791,0.2808,0,1,0,0.5000,0,0
116,28,0.1042,0.4615,0.1913,0.1944,0,0,0,0.5000,0,1
116,29,-0.2430,1.0000,0.2787,0.2353,0,0,0,0.5000,0,1
116,30,-0.2610,0.7831,0.3130,0.2619,0,1,0,0.5000,0,0
116,31,0.0823,0.2510,0.2222,0.3421,0,0,0,0.5000,0,1
116,32,-0.2729,1.0000,0.2701,0.2811,0,1,0,0.5000,0,0
116,33,0.0624,0.0000,0.2222,0.2055,0,1,0,0.5000,0,1
116,34,-0.2590,1.0000,0.2538,0.2374,0,0,0,0.5000,0,0
116,35,0.1202,0.2146,0.2056,0.1343,0,0,0,0.5000,0,0
116,36,-0.2729,1.0000,0.2701,0.2280,0,0,0,0.5000,0,0
116,37,0.1082,0.2272,0.2566,0.2203,0,0,0,0.5000,0,1
116,38,0.0883,0.2440,0.2358,0.3472,0,1,1,0.5000,0,1
116,39,0.0744,0.0000,0.3101,0.2879,0,0,1,0.5000,0,1
116,40,-0.2430,1.0000,0.2049,0.2417,0,0,0,0.5000,0,0
116,41,0.3878,0.2791,0.2429,0.3043,0,0,0,0.5000,0,0
116,42,0.0863,0.4950,0.2419,0.2576,0,0,0,0.5000,0,1
116,43,0.1023,0.0000,0.2522,0.3077,0,0,1,0.5000,0,1
116,44,-0.2410,0.7243,0.2727,0.2279,0,0,1,0.5000,0,1
116,45,-0.2371,1.0000,0.2521,0.2277,0,0,0,0.5000,0,1
116,46,-0.2490,1.0000,0.2640,0.2676,0,0,0,0.5000,0,0
116,47,-0.2510,1.0000,0.2302,0.2365,0,0,0,0.5000,0,0
116,48,0.1042,0.0000,0.2281,0.2424,0,0,1,0.5000,0,1
116,49,0.0823,0.5020,0.2302,0.1972,0,0,1,0.5000,0,0
118,1,0.1333,0.0000,0.1818,0.2069,0,0,0,0.5000,0,0
118,2,-0.2500,1.0000,0.2560,0.2290,0,1,0,0.5000,0,0
118,3,-0.2540,1.0000,0.2205,0.2843,0,0,0,0.5000,0,1
118,4,0.1013,0.4628,0.2672,0.2273,0,1,0,0.5000,0,1
118,5,0.0913,0.0000,0.2833,0.2623,0,0,0,0.5000,0,1
118,6,0.4407,0.2258,0.1947,0.2778,0,0,0,0.5000,0,0
118,7,0.0693,0.2718,0.2424,0.3205,0,0,0,0.5000,0,1
118,8,-0.2200,0.6593,0.2364,0.2140,0,1,0,0.5000,0,1
118,9,-0.2960,0.8891,0.3243,0.3064,0,1,0,0.5000,0,1
118,10,0.0693,0.2631,0.2955,0.2295,0,1,1,0.5000,0,0
118,11,0.0413,0.5835,0.2329,0.2727,0,1,1,0.5000,0,1
118,12,0.4307,0.0000,0.2906,0.1429,0,0,0,0.5000,0,0
118,13,0.3887,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
118,14,0.0753,0.2623,0.2326,0.2400,0,0,0,0.5000,0,1
118,15,0.0813,0.2510,0.2143,0.2468,0,1,0,0.5000,0,0
118,16,0.1213,0.2117,0.1981,0.0909,0,0,0,0.5000,0,1
118,17,0.0973,0.0000,0.2650,0.2462,0,0,0,0.5000,1,1
118,18,-0.2660,1.0000,0.3684,0.2396,0,1,1,0.5000,0,1
118,19,0.0673,0.5312,0.3383,0.3077,0,1,0,0.5000,0,0
118,20,0.0213,0.6263,0.3077,0.3418,0,0,0,0.5000,0,0
118,21,0.0673,0.5312,0.2331,0.2237,0,1,0,0.5000,0,1
118,22,-0.2320,0.6956,0.2328,0.2000,0,1,0,0.5000,0,1
118,23,-0.2560,1.0000,0.3047,0.2794,0,0,0,0.5000,0,1
118,24,0.4327,0.2334,0.2393,0.2857,0,0,1,0.5000,0,1
118,25,-0.2640,0.7939,0.2424,0.2804,0,0,1,0.5000,1,1
118,26,-0.2520,1.0000,0.2460,0.2677,0,0,0,0.5000,0,1
118,27,-0.2560,1.0000,0.2813,0.2822,0,0,0,0.5000,0,1
118,28,0.1033,0.4615,0.1913,0.1944,0,0,0,0.5000,0,1
118,29,-0.2440,1.0000,0.2787,0.2374,0,0,0,0.5000,0,0
118,30,-0.2600,0.7882,0.3154,0.2632,0,0,0,0.5000,0,1
118,31,0.0813,0.2510,0.2222,0.3467,0,1,0,0.5000,0,1
118,32,-0.2720,1.0000,0.2721,0.2826,0,0,0,0.5000,0,1
118,33,0.0633,0.0000,0.2239,0.2055,0,0,0,0.5000,0,1
118,34,-0.2600,1.0000,0.2538,0.2398,0,0,0,0.5000,0,0
118,35,0.1193,0.2146,0.2056,0.1343,0,0,0,0.5000,0,0
118,36,-0.2740,1.0000,0.2701,0.2280,0,1,1,0.5000,0,0
118,37,0.1073,0.2272,0.2566,0.2203,0,0,0,0.5000,0,1
118,38,0.0913,0.2419,0.2314,0.3472,0,0,0,0.5000,0,1
118,39,0.0753,0.0000,0.3125,0.2879,0,0,0,0.5000,0,1
118,40,-0.2440,1.0000,0.2049,0.2381,0,0,1,0.5000,0,0
118,41,0.3867,0.2791,0.2429,0.3043,0,1,1,0.5000,0,0
118,42,0.0853,0.4950,0.2419,0.2576,0,1,1,0.5000,0,1
118,43,0.1033,0.0000,0.2544,0.3077,0,0,0,0.5000,0,1
118,44,-0.2400,0.7241,0.2750,0.2279,0,0,0,0.5000,0,1
118,45,-0.2380,1.0000,0.2521,0.2277,0,1,1,0.5000,0,1
118,46,-0.2500,1.0000,0.2640,0.2654,0,0,0,0.5000,0,0
118,47,-0.2520,1.0000,0.2302,0.2388,0,0,0,0.5000,0,0
118,48,0.1053,0.0000,0.2301,0.2424,0,0,0,0.5000,0,1
118,49,0.0833,0.5103,0.2320,0.2000,0,0,0,0.5000,0,1
120,1,0.1325,0.0000,0.1818,0.2105,0,1,0,0.5000,0,0
120,2,-0.2490,1.0000,0.2581,0.2290,0,0,1,0.5000,0,1
120,3,-0.2550,1.0000,0.2205,0.2821,0,0,0,0.5000,0,0
120,4,0.1024,0.4663,0.2696,0.2308,0,0,0,0.5000,0,1
120,5,0.0904,0.0000,0.2833,0.2623,0,0,0,0.5000,0,0
120,6,0.4398,0.2258,0.1947,0.2778,0,1,0,0.5000,0,0
120,7,0.0683,0.2718,0.2424,0.3205,0,0,0,0.5000,0,1
120,8,-0.2189,0.6559,0.2385,0.2140,0,1,0,0.5000,0,1
120,9,-0.2952,0.8921,0.3265,0.3081,0,0,0,0.5000,0,1
120,10,0.0723,0.2606,0.2923,0.2295,0,0,1,0.5000,0,1
120,11,0.0442,0.5813,0.2292,0.2763,0,0,0,0.5000,0,1
120,12,0.4297,0.0000,0.2906,0.1429,0,0,0,0.5000,0,0
120,13,0.3876,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
120,14,0.0743,0.2623,0.2326,0.2400,0,0,0,0.5000,0,0
120,15,0.0823,0.2510,0.2160,0.2468,0,0,0,0.5000,0,1
120,16,0.1205,0.2117,0.1981,0.0923,0,1,0,0.5000,0,0
120,17,0.0964,0.0000,0.2650,0.2462,0,0,0,0.5000,1,1
120,18,-0.2631,1.0000,0.3664,0.2396,0,0,0,0.5000,0,1
120,19,0.0683,0.5347,0.3409,0.3125,0,0,0,0.5000,0,1
120,20,0.0201,0.6263,0.3077,0.3418,0,1,1,0.5000,0,0
120,21,0.0683,0.5336,0.2348,0.2267,0,0,0,0.5000,0,1
120,22,-0.2309,0.6923,0.2348,0.2000,0,1,0,0.5000,0,1
120,23,-0.2570,1.0000,0.3047,0.2759,0,0,1,0.5000,0,1
120,24,0.4337,0.2319,0.2328,0.2857,0,1,1,0.5000,0,1
120,25,-0.2631,0.7895,0.2366,0.2804,0,1,0,0.5000,1,1
120,26,-0.2530,1.0000,0.2460,0.2704,0,0,0,0.5000,0,1
120,27,-0.2570,1.0000,0.2813,0.2850,0,0,0,0.5000,0,1
120,28,0.1024,0.4615,0.1913,0.1944,0,0,1,0.5000,0,0
120,29,-0.2450,1.0000,0.2787,0.2396,0,0,0,0.5000,0,0
120,30,-0.2610,0.7882,0.3154,0.2657,0,0,0,0.5000,0,1
120,31,0.0823,0.2531,0.2240,0.3467,0,0,0,0.5000,0,1
120,32,-0.2731,1.0000,0.2721,0.2787,0,0,1,0.5000,0,1
120,33,0.0622,0.0000,0.2239,0.1944,0,0,1,0.5000,0,1
120,34,-0.2610,1.0000,0.2538,0.2359,0,0,1,0.5000,0,0
120,35,0.1185,0.2146,0.2056,0.1343,0,0,0,0.5000,0,0
120,36,-0.2711,1.0000,0.2667,0.2280,0,0,0,0.5000,0,1
120,37,0.1064,0.2272,0.2566,0.2203,0,0,0,0.5000,0,0
120,38,0.0904,0.2419,0.2314,0.3380,0,1,0,0.5000,0,1
120,39,0.0743,0.0000,0.3125,0.2769,0,0,1,0.5000,0,1
120,40,-0.2430,1.0000,0.2066,0.2381,0,0,0,0.5000,0,1
120,41,0.3896,0.2790,0.2391,0.3182,0,0,0,0.5000,0,1
120,42,0.0884,0.4889,0.2295,0.2576,0,1,0,0.5000,0,1
120,43,0.1024,0.0000,0.2544,0.3077,0,0,0,0.5000,0,1
120,44,-0.2410,0.7241,0.2750,0.2243,0,0,1,0.5000,0,1
120,45,-0.2349,1.0000,0.2479,0.2277,0,0,0,0.5000,0,1
120,46,-0.2510,1.0000,0.2640,0.2654,0,1,1,0.5000,0,0
120,47,-0.2530,1.0000,0.2302,0.2412,0,0,0,0.5000,0,0
120,48,0.1044,0.0000,0.2301,0.2462,0,0,1,0.5000,0,1
120,49,0.0823,0.5103,0.2320,0.2000,0,0,0,0.5000,0,1
122,1,0.1337,0.0000,0.1837,0.2105,0,1,0,0.5000,0,1
122,2,-0.2480,0.9959,0.2602,0.2290,0,0,1,0.5000,0,1
122,3,-0.2560,1.0000,0.2205,0.2821,0,1,0,0.5000,0,0
122,4,0.1015,0.4663,0.2696,0.2308,0,0,0,0.5000,0,1
122,5,0.0894,0.0000,0.2833,0.2623,0,0,0,0.5000,0,0
122,6,0.4409,0.2308,0.1964,0.2778,0,0,0,0.5000,0,1
122,7,0.0672,0.2718,0.2424,0.3205,0,0,0,0.5000,0,0
122,8,-0.2177,0.6619,0.2407,0.2149,0,0,0,0.5000,0,1
122,9,-0.2964,0.8921,0.3265,0.3041,0,0,1,0.5000,0,1
122,10,0.0733,0.2591,0.2868,0.2295,0,1,0,0.5000,0,1
122,11,0.0430,0.5813,0.2292,0.2763,0,0,1,0.5000,0,1
122,12,0.4288,0.0000,0.2906,0.1429,0,1,0,0.5000,0,0
122,13,0.3864,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
122,14,0.0733,0.2623,0.2326,0.2400,0,0,0,0.5000,0,0
122,15,0.0813,0.2510,0.2160,0.2500,0,1,0,0.5000,0,1
122,16,0.1216,0.2122,0.2000,0.0923,0,0,0,0.5000,0,1
122,17,0.0954,0.0000,0.2650,0.2462,0,0,0,0.5000,1,0
122,18,-0.2641,1.0000,0.3664,0.2419,0,0,0,0.5000,0,1
122,19,0.0672,0.5347,0.3409,0.3125,0,0,0,0.5000,0,1
122,20,0.0228,0.6220,0.3052,0.3418,0,0,1,0.5000,0,1
122,21,0.0672,0.5336,0.2348,0.2267,0,0,0,0.5000,0,1
122,22,-0.2298,0.6947,0.2368,0.2009,0,0,0,0.5000,0,1
122,23,-0.2560,1.0000,0.3071,0.2759,0,0,0,0.5000,0,1
122,24,0.4368,0.2287,0.2193,0.3000,0,1,0,0.5000,0,1
122,25,-0.2621,0.7914,0.2385,0.2819,0,0,0,0.5000,1,1
122,26,-0.2540,1.0000,0.2460,0.2732,0,0,0,0.5000,0,1
122,27,-0.2581,1.0000,0.2813,0.2879,0,0,0,0.5000,0,0
122,28,0.1035,0.4612,0.1930,0.1972,0,0,0,0.5000,0,1
122,29,-0.2460,1.0000,0.2787,0.2419,0,0,0,0.5000,0,0
122,30,-0.2621,0.7882,0.3154,0.2621,0,0,1,0.5000,0,0
122,31,0.0813,0.2531,0.2240,0.3467,0,0,0,0.5000,0,1
122,32,-0.2722,1.0000,0.2741,0.2787,0,0,0,0.5000,0,1
122,33,0.0632,0.0000,0.2180,0.1944,0,1,1,0.5000,0,1
122,34,-0.2601,1.0000,0.2481,0.2359,0,1,0,0.5000,0,1
122,35,0.1176,0.2146,0.2056,0.1343,0,1,1,0.5000,0,0
122,36,-0.2722,1.0000,0.2667,0.2304,0,0,0,0.5000,0,1
122,37,0.1055,0.2272,0.2566,0.2203,0,0,1,0.5000,0,0
122,38,0.0914,0.2409,0.2333,0.3429,0,1,0,0.5000,0,1
122,39,0.0753,0.0000,0.3071,0.2769,0,1,0,0.5000,0,1
122,40,-0.2440,1.0000,0.2066,0.2404,0,0,0,0.5000,0,1
122,41,0.3884,0.2790,0.2391,0.3182,0,0,0,0.5000,0,1
122,42,0.0894,0.4928,0.2314,0.2615,0,0,0,0.5000,0,1
122,43,0.1015,0.0000,0.2544,0.2969,0,0,1,0.5000,0,1
122,44,-0.2399,0.7224,0.2773,0.2243,0,0,0,0.5000,0,1
122,45,-0.2359,1.0000,0.2479,0.2242,0,0,1,0.5000,0,1
122,46,-0.2480,1.0000,0.2602,0.2654,0,0,0,0.5000,0,1
122,47,-0.2540,1.0000,0.2302,0.2437,0,0,0,0.5000,0,0
122,48,0.1055,0.0000,0.2321,0.2462,0,0,1,0.5000,0,1
122,49,0.0813,0.5103,0.2320,0.2000,0,0,0,0.5000,0,1
124,1,0.1350,0.0000,0.1856,0.2105,0,1,0,0.5000,0,1
124,2,-0.2470,0.9898,0.2541,0.2290,0,1,0,0.5000,0,1
124,3,-0.2551,1.0000,0.2222,0.2835,0,0,0,0.5000,0,1
124,4,0.1005,0.4663,0.2696,0.2308,0,0,0,0.5000,0,0
124,5,0.0884,0.0000,0.2833,0.2623,0,0,0,0.5000,0,0
124,6,0.4399,0.2308,0.1964,0.2778,0,0,0,0.5000,0,1
124,7,0.0661,0.2718,0.2424,0.3205,0,0,0,0.5000,0,0
124,8,-0.2186,0.6619,0.2407,0.2167,0,0,0,0.5000,0,1
124,9,-0.2955,0.8969,0.3288,0.3041,0,0,0,0.5000,0,1
124,10,0.0742,0.2602,0.2891,0.2295,0,0,0,0.5000,0,1
124,11,0.0439,0.5784,0.2238,0.2763,0,1,1,0.5000,0,1
124,12,0.4298,0.0000,0.2931,0.1429,0,0,0,0.5000,0,1
124,13,0.3853,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
124,14,0.0722,0.2623,0.2326,0.2400,0,0,0,0.5000,0,0
124,15,0.0823,0.2510,0.2177,0.2500,0,0,0,0.5000,0,1
124,16,0.1208,0.2122,0.2000,0.0923,0,0,0,0.5000,0,1
124,17,0.0945,0.0000,0.2650,0.2344,0,0,1,0.5000,1,0
124,18,-0.2652,1.0000,0.3664,0.2441,0,0,0,0.5000,0,1
124,19,0.0661,0.5347,0.3409,0.3125,0,0,1,0.5000,0,0
124,20,0.0236,0.6255,0.3072,0.3462,0,0,0,0.5000,0,1
124,21,0.0661,0.5336,0.2348,0.2267,0,1,0,0.5000,0,0
124,22,-0.2308,0.6947,0.2368,0.1982,0,0,0,0.5000,0,1
124,23,-0.2571,1.0000,0.3071,0.2786,0,0,0,0.5000,0,1
124,24,0.4379,0.2295,0.2212,0.3000,0,0,0,0.5000,0,1
124,25,-0.2632,0.7914,0.2385,0.2781,0,0,1,0.5000,1,1
124,26,-0.2551,1.0000,0.2460,0.2760,0,0,0,0.5000,0,0
124,27,-0.2591,1.0000,0.2813,0.2908,0,0,0,0.5000,0,0
124,28,0.1026,0.4612,0.1930,0.1972,0,0,1,0.5000,0,1
124,29,-0.2470,1.0000,0.2787,0.2441,0,0,0,0.5000,0,0
124,30,-0.2611,0.7837,0.3101,0.2621,0,1,0,0.5000,0,1
124,31,0.0803,0.2531,0.2240,0.3467,0,0,0,0.5000,0,0
124,32,-0.2733,1.0000,0.2741,0.2787,0,1,1,0.5000,0,1
124,33,0.0661,0.0000,0.2061,0.1944,0,1,0,0.5000,0,1
124,34,-0.2591,1.0000,0.2500,0.2371,0,0,0,0.5000,0,1
124,35,0.1208,0.2118,0.2000,0.1343,0,0,1,0.5000,0,1
124,36,-0.2733,1.0000,0.2667,0.2328,0,0,0,0.5000,0,1
124,37,0.1066,0.2270,0.2589,0.2241,0,0,0,0.5000,0,1
124,38,0.0924,0.2469,0.2353,0.3429,0,0,0,0.5000,0,1
124,39,0.0762,0.0000,0.3095,0.2769,0,0,0,0.5000,0,1
124,40,-0.2449,1.0000,0.2066,0.2367,0,0,1,0.5000,0,1
124,41,0.3873,0.2790,0.2391,0.3182,0,0,1,0.5000,0,1
124,42,0.0884,0.4928,0.2314,0.2615,0,0,0,0.5000,0,1
124,43,0.1026,0.0000,0.2478,0.2969,0,1,0,0.5000,0,1
124,44,-0.2409,0.7224,0.2773,0.2243,0,1,0,0.5000,0,1
124,45,-0.2348,1.0000,0.2500,0.2242,0,0,0,0.5000,0,1
124,46,-0.2490,1.0000,0.2602,0.2679,0,0,0,0.5000,0,1
124,47,-0.2551,1.0000,0.2302,0.2462,0,0,0,0.5000,0,0
124,48,0.1066,0.0000,0.2252,0.2462,0,1,0,0.5000,0,1
124,49,0.0803,0.5103,0.2320,0.2000,0,0,0,0.5000,0,0
126,1,0.1362,0.0000,0.1875,0.2105,0,1,1,0.5000,0,1
126,2,-0.2459,0.9856,0.2562,0.2290,0,1,0,0.5000,0,1
126,3,-0.2561,1.0000,0.2222,0.2798,0,0,1,0.5000,0,1
126,4,0.0996,0.4663,0.2696,0.2308,0,1,1,0.5000,0,0
126,5,0.0874,0.0000,0.2833,0.2623,0,0,0,0.5000,0,0
126,6,0.4390,0.2308,0.1964,0.2778,0,0,0,0.5000,0,0
126,7,0.0650,0.2718,0.2424,0.3205,0,0,0,0.5000,0,0
126,8,-0.2195,0.6619,0.2407,0.2185,0,0,0,0.5000,0,0
126,9,-0.2967,0.8969,0.3288,0.3077,0,0,0,0.5000,0,1
126,10,0.0732,0.2602,0.2891,0.2295,0,0,0,0.5000,0,1
126,11,0.0467,0.5738,0.2199,0.2763,0,0,1,0.5000,0,1
126,12,0.4289,0.0000,0.2931,0.1429,0,0,0,0.5000,0,1
126,13,0.3841,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
126,14,0.0711,0.2623,0.2326,0.2400,0,0,0,0.5000,0,0
126,15,0.0813,0.2510,0.2177,0.2533,0,1,0,0.5000,0,1
126,16,0.1199,0.2122,0.2000,0.0938,0,1,0,0.5000,0,0
126,17,0.0955,0.0000,0.2586,0.2344,0,1,1,0.5000,1,1
126,18,-0.2663,1.0000,0.3664,0.2464,0,0,0,0.5000,0,0
126,19,0.0671,0.5317,0.3359,0.3125,0,1,0,0.5000,0,1
126,20,0.0224,0.6255,0.3072,0.3462,0,0,0,0.5000,0,1
126,21,0.0671,0.5328,0.2366,0.2162,0,0,1,0.5000,0,1
126,22,-0.2317,0.6947,0.2368,0.1982,0,1,0,0.5000,0,0
126,23,-0.2581,1.0000,0.3071,0.2764,0,0,0,0.5000,0,1
126,24,0.4370,0.2295,0.2212,0.3000,0,0,0,0.5000,0,1
126,25,-0.2622,0.7950,0.2403,0.2781,0,0,0,0.5000,1,1
126,26,-0.2561,1.0000,0.2460,0.2789,0,0,0,0.5000,0,0
126,27,-0.2602,1.0000,0.2813,0.2938,0,0,0,0.5000,0,0
126,28,0.1037,0.4590,0.1947,0.1972,0,0,1,0.5000,0,1
126,29,-0.2480,1.0000,0.2787,0.2464,0,0,0,0.5000,0,0
126,30,-0.2602,0.7856,0.3125,0.2634,0,0,0,0.5000,0,1
126,31,0.0793,0.2531,0.2240,0.3467,0,1,1,0.5000,0,0
126,32,-0.2703,1.0000,0.2707,0.2787,0,0,0,0.5000,0,1
126,33,0.0671,0.0000,0.2077,0.1944,0,0,0,0.5000,0,1
126,34,-0.2602,1.0000,0.2500,0.2396,0,0,0,0.5000,0,1
126,35,0.1220,0.2115,0.2019,0.1364,0,0,0,0.5000,0,1
126,36,-0.2744,1.0000,0.2667,0.2353,0,0,0,0.5000,0,0
126,37,0.1057,0.2270,0.2589,0.2241,0,0,1,0.5000,0,1
126,38,0.0915,0.2469,0.2353,0.3429,0,0,0,0.5000,0,1
126,39,0.0752,0.0000,0.3095,0.2769,0,0,0,0.5000,0,1
126,40,-0.2439,1.0000,0.2000,0.2367,0,1,1,0.5000,0,1
126,41,0.3882,0.2776,0.2336,0.3333,0,1,0,0.5000,0,1
126,42,0.0874,0.4928,0.2314,0.2615,0,0,0,0.5000,0,0
126,43,0.1037,0.0000,0.2500,0.2969,0,0,0,0.5000,0,1
126,44,-0.2398,0.7193,0.2797,0.2243,0,1,0,0.5000,0,1
126,45,-0.2358,1.0000,0.2500,0.2207,0,0,1,0.5000,0,1
126,46,-0.2500,1.0000,0.2602,0.2705,0,0,0,0.5000,0,1
126,47,-0.2561,1.0000,0.2302,0.2487,0,0,0,0.5000,0,0
126,48,0.1077,0.0000,0.2273,0.2462,0,0,0,0.5000,0,1
126,49,0.0793,0.5103,0.2320,0.2000,0,0,0,0.5000,0,0
128,1,0.1395,0.0000,0.1809,0.2105,0,0,0,0.5000,0,1
128,2,-0.2449,1.0000,0.2583,0.2300,0,0,0,0.5000,0,1
128,3,-0.2551,1.0000,0.2240,0.2798,0,0,1,0.5000,0,1
128,4,0.1027,0.4600,0.2566,0.2308,0,1,1,0.5000,0,1
128,5,0.0864,0.0000,0.2833,0.2667,0,1,0,0.5000,0,0
128,6,0.4381,0.2308,0.1964,0.2778,0,0,0,0.5000,0,0
128,7,0.0639,0.2718,0.2424,0.3205,0,0,0,0.5000,0,0
128,8,-0.2204,0.6619,0.2407,0.2152,0,0,1,0.5000,0,0
128,9,-0.2980,0.8969,0.3288,0.3036,0,0,1,0.5000,0,1
128,10,0.0721,0.2602,0.2891,0.2333,0,1,0,0.5000,0,0
128,11,0.0476,0.5756,0.2214,0.2800,0,0,0,0.5000,0,1
128,12,0.4279,0.0000,0.2931,0.1429,0,0,0,0.5000,0,0
128,13,0.3830,0.0000,0.2609,0.3226,0,0,0,0.5000,0,0
128,14,0.0701,0.2623,0.2326,0.2432,0,1,0,0.5000,0,0
128,15,0.0823,0.2515,0.2195,0.2533,0,0,0,0.5000,0,1
128,16,0.1211,0.2133,0.2019,0.0938,0,0,0,0.5000,0,1
128,17,0.0986,0.0000,0.2544,0.2344,0,0,0,0.5000,1,1
128,18,-0.2673,1.0000,0.3664,0.2429,0,0,1,0.5000,0,0
